transaction_id,account_id,device_id,ip_address,card_fingerprint,transaction_amount,transaction_time,account_age_days,refund_rate
TXN_78023040f95b,ACC_b481f7970c13,DEV_4653f33a95ad,178.226.95.98,CARD_8b4feae3ba40,945.1,2026-08-03 06:10:44,301,0.1522
TXN_b4e0cbaf5d89,ACC_b481f7970c13,DEV_4653f33a95ad,178.226.95.98,CARD_8b4feae3ba40,1222.92,2026-08-05 06:10:44,301,0.0794
TXN_33be2b5fe6f2,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,1525.77,2026-06-10 04:42:22,433,0.1498
TXN_a45c22ac8630,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,389.92,2026-06-18 04:42:22,433,0.1424
TXN_ee7c924e610e,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,826.68,2026-06-25 04:42:22,433,0.0125
TXN_3e15f3199a6f,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,414.93,2026-07-01 04:42:22,433,0.1595
TXN_ea5f68babe47,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,1102.4,2026-07-08 04:42:22,433,0.066
TXN_b99653d739a1,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,1091.15,2026-07-12 04:42:22,433,0.0726
TXN_4610b76a74f7,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,1035.97,2026-07-19 04:42:22,433,0.161
TXN_b2a80ae358e8,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,942.47,2026-07-20 04:42:22,433,0.0143
TXN_bb749a797b3b,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,836.12,2026-07-21 04:42:22,433,0.0731
TXN_3545db6117c6,ACC_31f7a41520d1,DEV_326ddffb38d7,113.168.155.113,CARD_fddd914b9d6b,1038.76,2026-07-26 04:42:22,433,0.0393
TXN_5e986e43c64f,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,1551.01,2026-07-15 20:37:08,1772,0.0841
TXN_34192256f0d4,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,873.51,2026-07-17 20:37:08,1772,0.0565
TXN_6bdfe393f7be,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,546.97,2026-07-20 20:37:08,1772,0.0541
TXN_811082d408a1,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,1304.58,2026-07-26 20:37:08,1772,0.1029
TXN_21a78193f4bf,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,1796.07,2026-08-03 20:37:08,1772,0.0936
TXN_7ab3a7cdf226,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,532.23,2026-08-11 20:37:08,1772,0.1412
TXN_c63fd5fbc094,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,487.77,2026-08-19 20:37:08,1772,0.0357
TXN_33a6fbab2be5,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,522.02,2026-08-21 20:37:08,1772,0.1478
TXN_8aa0656767eb,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,1029.86,2026-08-23 20:37:08,1772,0.1014
TXN_e2eb07dd161f,ACC_1ef9dcc7d7ba,DEV_0601f3c7b2c0,129.166.97.204,CARD_aa370883d4f4,3128.49,2026-09-01 20:37:08,1772,0.0201
TXN_3ed96cc7a686,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,8759.2,2026-06-10 21:26:29,1537,0.3795
TXN_86bc25428752,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,3113.37,2026-06-14 21:26:29,1537,0.2561
TXN_6618ca864ffc,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,856.88,2026-06-22 21:26:29,1537,0.3679
TXN_144faaba1a64,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,8657.03,2026-06-25 21:26:29,1537,0.345
TXN_61aa66c47f55,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,9142.04,2026-07-03 21:26:29,1537,0.5036
TXN_cc3805c8fed1,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,1191.6,2026-07-08 21:26:29,1537,0.1521
TXN_3e0f56d1a114,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,2484.96,2026-07-11 21:26:29,1537,0.4303
TXN_4f68cc2dc208,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,4809.17,2026-07-14 21:26:29,1537,0.4922
TXN_93c839cd9a0e,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,7532.21,2026-07-15 21:26:29,1537,0.221
TXN_f3ac8bb20fdf,ACC_a671bed62ca0,RING_DEVICE_001,57.242.88.129,CARD_e8498badb0e6,2184.91,2026-07-25 21:26:29,1537,0.2137
TXN_87aa9340b664,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1915.9,2026-08-18 01:11:43,912,0.1617
TXN_357e25f6e1be,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1390.43,2026-08-20 01:11:43,912,0.1194
TXN_01d5c225432a,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,289.11,2026-08-23 01:11:43,912,0.1766
TXN_0a8e609e40a7,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1341.5,2026-08-28 01:11:43,912,0.0643
TXN_3b495d3a3a13,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1264.04,2026-08-30 01:11:43,912,0.1134
TXN_678f49089a48,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,3244.53,2026-09-08 01:11:43,912,0.0769
TXN_7c4ba81cf36c,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1151.72,2026-09-15 01:11:43,912,0.1694
TXN_294cff5b97da,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1506.95,2026-09-18 01:11:43,912,0.0113
TXN_09c07ced2aad,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,3259.56,2026-09-20 01:11:43,912,0.1367
TXN_984109c92e9b,ACC_e7ab196fc9d9,DEV_ac1ac681e84a,76.48.217.213,CARD_93644489a89a,1578.92,2026-09-21 01:11:43,912,0.1638
TXN_5d1162576da3,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,800.9,2026-08-17 01:41:27,1137,0.1757
TXN_128ba977ae1b,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,1076.51,2026-08-22 01:41:27,1137,0.0478
TXN_469bf2f0c1c7,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,688.78,2026-08-25 01:41:27,1137,0.0987
TXN_77d94c60cd2a,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,1065.32,2026-09-02 01:41:27,1137,0.0746
TXN_da66138e5baf,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,1013.2,2026-09-08 01:41:27,1137,0.0765
TXN_f130b98b7301,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,881.36,2026-09-11 01:41:27,1137,0.1783
TXN_a23a89f07cfe,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,1265.02,2026-09-15 01:41:27,1137,0.1778
TXN_5f71830fb63a,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,431.9,2026-09-16 01:41:27,1137,0.1446
TXN_d3a6171f294b,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,3843.06,2026-09-25 01:41:27,1137,0.0288
TXN_3bf91cc7ea21,ACC_72624829f55e,DEV_24ba4cc2c39c,71.93.142.153,CARD_5acff58a1a70,1025.77,2026-09-29 01:41:27,1137,0.085
TXN_80633521bb40,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,1113.84,2026-06-14 13:43:18,569,0.1295
TXN_784f3491aa48,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,2701.4,2026-06-22 13:43:18,569,0.1368
TXN_63ef116f3a5f,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,1564.25,2026-06-23 13:43:18,569,0.0882
TXN_f7a8c472f9a7,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,868.66,2026-07-02 13:43:18,569,0.0457
TXN_e9aebecea50b,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,940.76,2026-07-04 13:43:18,569,0.1376
TXN_0f9f342d8292,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,2168.34,2026-07-11 13:43:18,569,0.1032
TXN_6a6329a0765b,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,2388.37,2026-07-16 13:43:18,569,0.1094
TXN_44c4d1892460,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,815.07,2026-07-24 13:43:18,569,0.0764
TXN_d5df38a79c4b,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,2653.41,2026-07-25 13:43:18,569,0.1668
TXN_9d91d6b26d67,ACC_8f7bce1d7c46,DEV_3d35aa8b3ea3,202.142.217.237,CARD_78deb1404c22,451.22,2026-08-04 13:43:18,569,0.0358
TXN_806d3fdc38a5,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,2924.87,2026-06-12 18:59:12,1070,0.1388
TXN_d807a5f97231,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,1405.82,2026-06-13 18:59:12,1070,0.0994
TXN_0f6e4df1c800,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,2628.18,2026-06-14 18:59:12,1070,0.153
TXN_facabc4ac39c,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,1674.66,2026-06-21 18:59:12,1070,0.1395
TXN_05aec4cbd52e,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,845.53,2026-06-25 18:59:12,1070,0.0716
TXN_8c5c4839c975,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,1058.05,2026-06-29 18:59:12,1070,0.0317
TXN_f1e60f48b98a,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,864.1,2026-07-05 18:59:12,1070,0.0191
TXN_a4fab9c59dda,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,725.64,2026-07-09 18:59:12,1070,0.127
TXN_147050c34627,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,1519.98,2026-07-13 18:59:12,1070,0.174
TXN_49c7471f40b6,ACC_e46dd0f7e20f,DEV_55c151f1c432,99.201.196.60,CARD_eb4c898665e2,382.03,2026-07-15 18:59:12,1070,0.1588
TXN_c306fdaf9830,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1018.74,2026-06-02 03:50:30,874,0.055
TXN_5979103ba5b6,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1194.53,2026-06-03 03:50:30,874,0.023
TXN_28bfbe453e43,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,391.35,2026-06-10 03:50:30,874,0.0514
TXN_b5e52c5ace56,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1382.58,2026-06-11 03:50:30,874,0.1784
TXN_4b819cb5ee27,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1670.61,2026-06-12 03:50:30,874,0.1072
TXN_ae9cc89989bd,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1511.41,2026-06-18 03:50:30,874,0.1581
TXN_a3fe879c5f9d,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1496.89,2026-06-22 03:50:30,874,0.0578
TXN_91dac2661347,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,1213.74,2026-06-24 03:50:30,874,0.1112
TXN_8bcb96f14b1f,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,613.5,2026-06-28 03:50:30,874,0.1596
TXN_2f8b68072e2e,ACC_1673de95c0ef,DEV_e17d7efd33fa,168.224.88.48,CARD_5251cc88625a,3076.31,2026-06-30 03:50:30,874,0.1766
TXN_568473efd45e,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,221.57,2026-06-06 23:40:47,19,0.0902
TXN_7fe15906bcb8,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,1001.13,2026-06-09 23:40:47,19,0.155
TXN_faa72ff44258,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,842.81,2026-06-12 23:40:47,19,0.1022
TXN_df1e29850541,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,1192.88,2026-06-13 23:40:47,19,0.0129
TXN_732146d64bf1,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,703.31,2026-06-20 23:40:47,19,0.0902
TXN_f7587a87c0c9,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,2254.4,2026-06-29 23:40:47,19,0.1458
TXN_f5f554c9a26f,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,445.31,2026-07-01 23:40:47,19,0.0674
TXN_b3ad6f0e5dfb,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,780.16,2026-07-07 23:40:47,19,0.1797
TXN_e2ea8fcb5e30,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,973.02,2026-07-13 23:40:47,19,0.0605
TXN_27452efd4199,ACC_3eadd341ae19,DEV_ef73404a738e,116.69.155.214,CARD_bf98bcca6cf1,1523.25,2026-07-22 23:40:47,19,0.0498
TXN_d16c4c262e6d,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,3864.58,2026-08-20 14:53:16,679,0.2445
TXN_6cde794adaf1,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,5681.77,2026-08-24 14:53:16,679,0.3008
TXN_bbe8c5527e61,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,46896.88,2026-09-03 14:53:16,679,0.5055
TXN_1bf850bdbcf6,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,4939.27,2026-09-07 14:53:16,679,0.3022
TXN_76908bfd9198,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,2181.98,2026-09-16 14:53:16,679,0.4485
TXN_99b56fe2aa58,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,5326.46,2026-09-23 14:53:16,679,0.5221
TXN_17fc2dadbb6e,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,2203.44,2026-09-30 14:53:16,679,0.3226
TXN_d76e82bf5676,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,663.39,2026-10-02 14:53:16,679,0.4064
TXN_3ef13d37f083,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,717.65,2026-10-06 14:53:16,679,0.5076
TXN_bf4d67a0b1f2,ACC_37e2c1278db0,DEV_6359b1922930,10.250.10.1,CARD_0dc97576db44,2015.1,2026-10-10 14:53:16,679,0.5358
TXN_0ceefff3768b,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,587.01,2026-08-15 19:44:56,355,0.1435
TXN_9748a5f8ca75,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,1060.38,2026-08-17 19:44:56,355,0.1285
TXN_8ab4688be5c3,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,1862.31,2026-08-23 19:44:56,355,0.1759
TXN_2005b5c57cbb,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,899.05,2026-08-29 19:44:56,355,0.1048
TXN_b76eb527db0b,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,349.83,2026-09-01 19:44:56,355,0.1094
TXN_e01edba82da7,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,1589.03,2026-09-02 19:44:56,355,0.0847
TXN_7033cf74a404,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,843.08,2026-09-09 19:44:56,355,0.053
TXN_7bcc664b83b2,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,972.46,2026-09-15 19:44:56,355,0.0436
TXN_8f1cff1f952d,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,4808.6,2026-09-16 19:44:56,355,0.1135
TXN_01bd81b7cc44,ACC_b28fe76a1e63,DEV_1945af47c2bf,6.82.169.117,CARD_e5516043c028,2020.78,2026-09-23 19:44:56,355,0.076
TXN_0514319852dc,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,2381.79,2026-06-22 13:56:57,106,0.091
TXN_0452a83f3028,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,913.43,2026-06-26 13:56:57,106,0.1779
TXN_aee0e07a1eaf,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,3952.79,2026-07-04 13:56:57,106,0.0186
TXN_9d3fbd0ae041,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,653.54,2026-07-08 13:56:57,106,0.1211
TXN_ab340a93cf1c,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,432.04,2026-07-10 13:56:57,106,0.1058
TXN_b25986fc3ec6,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,4557.66,2026-07-15 13:56:57,106,0.0368
TXN_d7ca33acfd14,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,353.73,2026-07-25 13:56:57,106,0.0339
TXN_b81d2e39a9e4,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,846.07,2026-07-31 13:56:57,106,0.1262
TXN_a38e659b061a,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,1605.87,2026-08-01 13:56:57,106,0.1241
TXN_005c79e43ce3,ACC_81bfa82ba73c,DEV_49bda816f27c,122.224.92.216,CARD_cdbaf44293c0,920.69,2026-08-03 13:56:57,106,0.1198
TXN_826b9a4821d4,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,748.91,2026-06-13 16:34:07,176,0.1684
TXN_8481f68865f8,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,1152.72,2026-06-17 16:34:07,176,0.1167
TXN_b0a27f6fb918,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,1106.93,2026-06-24 16:34:07,176,0.1307
TXN_eb631f4b2a9f,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,1240.96,2026-06-29 16:34:07,176,0.0196
TXN_58337c4b1d5d,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,2549.52,2026-07-09 16:34:07,176,0.1423
TXN_326d86e515c7,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,1668.96,2026-07-17 16:34:07,176,0.1409
TXN_a55a03066085,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,992.3,2026-07-19 16:34:07,176,0.1272
TXN_a27b928b836d,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,1349.16,2026-07-28 16:34:07,176,0.0675
TXN_ca169a7cd0dc,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,179.66,2026-08-07 16:34:07,176,0.0654
TXN_48e9dab15540,ACC_0b341d2ec660,DEV_002dc998191b,181.158.215.238,CARD_a7eb9f344d99,1036.24,2026-08-10 16:34:07,176,0.1197
TXN_a50874c04c9b,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,3497.49,2026-06-20 05:39:49,758,0.5422
TXN_7b4de03e3d88,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,1322.54,2026-06-25 05:39:49,758,0.4718
TXN_7e0bb268cefe,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,1751.24,2026-06-27 05:39:49,758,0.28
TXN_dc9fbbf966d1,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,5717.84,2026-07-07 05:39:49,758,0.3568
TXN_c4b7994f0143,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,1013.55,2026-07-13 05:39:49,758,0.4358
TXN_d7b9d93583de,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,5871.13,2026-07-20 05:39:49,758,0.372
TXN_581e7133c500,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,11096.48,2026-07-23 05:39:49,758,0.3504
TXN_4bb7a27125fd,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,1793.6,2026-07-29 05:39:49,758,0.3917
TXN_d0c120191b87,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,1026.18,2026-08-01 05:39:49,758,0.367
TXN_52cd01667031,ACC_4954ad3e55e9,DEV_9e53d2165319,99.135.63.58,RING_CARD_007,1379.84,2026-08-07 05:39:49,758,0.3261
TXN_72f55bc67b63,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,3092.07,2026-08-19 23:16:42,504,0.1274
TXN_03497d8d09ef,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,566.75,2026-08-27 23:16:42,504,0.0178
TXN_63bac222277e,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,587.44,2026-08-29 23:16:42,504,0.0265
TXN_be0356df8781,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,350.44,2026-09-04 23:16:42,504,0.0501
TXN_c96cce68e36d,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,851.95,2026-09-05 23:16:42,504,0.0134
TXN_cb25f14c0b7d,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,1267.45,2026-09-15 23:16:42,504,0.1323
TXN_e9b626385b93,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,2777.17,2026-09-25 23:16:42,504,0.167
TXN_8e4f05dcf4c8,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,900.54,2026-10-03 23:16:42,504,0.1119
TXN_cf03b130b813,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,1572.14,2026-10-10 23:16:42,504,0.1725
TXN_1a2a9c18e1f7,ACC_5c8c289a313e,DEV_6d8a260856fc,191.164.122.143,CARD_a036b39956a1,735.55,2026-10-19 23:16:42,504,0.1086
TXN_1bfd696a1823,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,526.67,2026-07-09 21:24:12,116,0.0749
TXN_6d0420db2eab,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,2493.15,2026-07-13 21:24:12,116,0.1349
TXN_aaa94ace2628,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,1243.75,2026-07-22 21:24:12,116,0.1443
TXN_7c4418efd50e,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,1664.83,2026-08-01 21:24:12,116,0.0392
TXN_ce30c28b9f15,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,1219.4,2026-08-02 21:24:12,116,0.04
TXN_9c7c2740a294,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,422.36,2026-08-06 21:24:12,116,0.1179
TXN_05ed4b3fe7b9,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,2019.25,2026-08-07 21:24:12,116,0.1474
TXN_5498cecd6e4d,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,708.9,2026-08-17 21:24:12,116,0.0888
TXN_90a3b6fbc290,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,1514.21,2026-08-19 21:24:12,116,0.1788
TXN_dcf9a1be49af,ACC_d880e68b54f0,DEV_a9517682e366,42.93.170.172,CARD_3005370d5462,543.67,2026-08-24 21:24:12,116,0.1158
TXN_2ad4ffb5361b,ACC_67f6488e4612,DEV_073e71587450,187.13.70.141,CARD_e876ce3c1b52,566.97,2026-07-07 03:21:42,798,0.1482
TXN_d98bd7c422ee,ACC_67f6488e4612,DEV_073e71587450,187.13.70.141,CARD_e876ce3c1b52,742.82,2026-07-11 03:21:42,798,0.1536
