transaction_id,account_id,device_id,ip_address,card_fingerprint,transaction_amount,transaction_time,account_age_days,refund_rate,hour,day_of_week,transactions_last_1h,transactions_last_24h,historical_median_amount,has_amount_history,amount_deviation,accounts_per_device,accounts_per_ip,accounts_per_card,is_new_account,amount_vs_global_median,refund_risk,device_sharing_ratio,ip_sharing_ratio,is_fraud_ring,is_behavioral_anomaly,is_fraud,fraud_type,fraud_ring_id
TXN_fbd11f6a20ed,ACC_52863777a195,DEV_4dea8e8f9e00,198.209.208.129,CARD_2e5e9f78d673,1406.31,0,1612,0.1107,22,0,0,0,1168.815,1,1.2031929775028554,4,1,1,0,1.1988082755798786,0,0.1,0.1,False,False,False,normal,
TXN_dc95cccff910,ACC_6467e69e5d0e,DEV_d31f5907782e,21.175.52.90,CARD_8b61944a98f8,1705.71,0,1146,0.0245,22,0,0,0,1168.81,1,1.4593560972270943,3,2,1,0,1.4540316599749379,0,0.1,0.1,False,False,False,normal,
TXN_c1b8c039affd,ACC_97823aed5902,DEV_04007478f535,74.27.180.228,CARD_de13d3cbad40,1114.46,0,1002,0.1614,22,0,0,0,1168.815,1,0.9534956344673879,3,1,2,0,0.950020885013085,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_9215ca5eaadb,ACC_690f5bcde205,DEV_1103038acbf8,201.53.49.74,CARD_60d6b4a1c9e0,4034.13,1,931,0.044,23,0,0,0,1168.82,1,3.451455313906333,3,2,2,0,3.4388921566120243,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_bb39c0d7f704,ACC_f62f4ef68a9f,DEV_3f8f4d1ca45f,87.153.101.149,CARD_0cf90f1c5ee0,1933.34,1,561,0.0529,0,1,0,0,1168.99,1,1.6538550372543819,2,1,1,0,1.648074742773359,0,0.1,0.1,False,False,False,normal,
TXN_7831d3b02d5f,ACC_70363f361c84,DEV_9c578b249562,115.10.199.215,CARD_6c52476fc92e,2383.3,1,37,0.0858,0,1,0,0,1169.16,1,2.0384720654144854,1,1,3,0,2.0316429259477107,0,0.1,0.1,False,False,False,normal,
TXN_872f1c3a6adf,ACC_b451249c6f61,DEV_458aa78a6c9e,54.82.202.142,CARD_bb398250dc48,1629.77,1,1702,0.1326,1,1,0,0,1168.99,1,1.3941693256571912,2,3,3,0,1.3892966439062644,0,0.1,0.1,False,False,False,normal,
TXN_b0879d633799,ACC_5d7201df983a,DEV_4cc22b5d42b2,111.26.63.173,CARD_28dc8d1e7b91,2275.15,1,168,0.0411,1,1,0,0,1168.82,1,1.9465358224534148,2,1,1,0,1.9394505110434832,0,0.1,0.1,False,False,False,normal,
TXN_a5f731ddb700,ACC_c5eb3b724d2f,DEV_0601f3c7b2c0,171.0.158.173,CARD_4c90f5de2ec3,1434.91,1,988,0.1462,1,1,0,0,1168.99,1,1.2274784215433836,3,1,2,0,1.2231883316710568,0,0.1,0.1,False,False,False,normal,
TXN_b835f6ee78c9,ACC_3780329c9c3b,DEV_7004eead7b74,83.74.116.106,CARD_1a91d4baa238,975.2,1,247,0.0713,1,1,0,0,1169.16,1,0.8341031167675939,2,2,3,0,0.8313087657383491,0,0.1,0.1,False,False,False,normal,
TXN_18368d144056,ACC_86b8a0604f1e,DEV_50692b467eb7,38.222.3.183,CARD_2ebbe3f1e060,1932.06,1,151,0.128,2,1,0,0,1168.99,1,1.6527600749364835,3,3,3,0,1.6469836073958517,0,0.1,0.1,False,False,False,normal,
TXN_18ad5f9cdce7,ACC_cbfa619a88c8,DEV_fd03e914f3bb,124.148.41.21,CARD_f13536034321,1383.16,1,1132,0.1384,2,1,0,0,1168.82,1,1.1833815300901767,1,1,1,0,1.1790740693382433,0,0.1,0.1,False,False,False,normal,
TXN_c9bd1abce6bd,ACC_defbf8fdbfe7,DEV_1dc14c9771fe,89.64.181.168,CARD_d8bfdc341253,438.87,1,1034,0.0156,2,1,0,0,1168.99,1,0.37542665035629047,3,3,3,0,0.3741145180676674,0,0.1,0.1,False,False,False,normal,
TXN_c298d4da4466,ACC_4e47f6ceeb21,DEV_635bff43a03f,16.43.4.140,CARD_53794afb8d35,886.64,1,961,0.0404,2,1,0,0,1169.16,1,0.7583564268363611,1,5,1,0,0.755815836807065,0,0.1,0.1,False,False,False,normal,
TXN_63951fd2e51b,ACC_46517ee9e61e,DEV_c80f8bd9392f,86.237.113.3,CARD_72e75297871c,1071.75,1,33,0.0566,2,1,0,0,1169.185,1,0.9166641720514718,2,4,1,0,0.9136127662839167,0,0.1,0.1,False,False,False,normal,
TXN_36bc15ce1eec,ACC_32f6a3f8f34a,DEV_50291601ff92,1.199.63.136,CARD_016d9ac5e1b4,1853.87,1,1042,0.1269,2,1,0,0,1169.16,1,1.5856426836361146,2,2,1,0,1.5803305799214038,0,0.1,0.1,False,False,False,normal,
TXN_8058e533b827,ACC_bf65dd16083b,DEV_05c3ee2122d5,185.49.28.131,CARD_4890a88fe513,3509.17,1,1084,0.0985,3,1,0,0,1168.99,1,3.001881966483888,2,1,3,0,2.9913902599118565,0,0.1,0.1,False,False,False,normal,
TXN_eadebf1d34a1,ACC_ebeb06f4f38c,DEV_793abf8649f5,129.184.254.82,CARD_625293cc5db5,840.44,1,882,0.0821,3,1,0,0,1168.82,1,0.7190499820331617,2,1,3,0,0.7164326692751621,0,0.1,0.1,False,False,False,normal,
TXN_bebcd4ede4db,ACC_2fdf938ae6d7,DEV_702a57303828,147.85.130.143,CARD_355f5db747d8,2804.18,1,1004,0.0469,4,1,0,0,1168.815,1,2.399164966226477,3,2,4,0,2.3904218772643184,0,0.1,0.1,False,False,False,normal,
TXN_03822c1b17b2,ACC_d5b2c5130426,DEV_dc479a09ad70,2.105.13.72,CARD_abfb88cda88d,1398.0,1,714,0.1393,4,1,0,0,1168.81,1,1.1960883291552948,3,3,1,0,1.1917244201212183,0,0.1,0.1,False,False,False,normal,
TXN_dd89caaa84ed,ACC_59d1221330a2,DEV_1a0d9fd0fefa,81.125.67.20,CARD_91d52a15cfba,649.21,1,500,0.045,4,1,0,0,1168.72,1,0.5554880553083715,2,3,1,0,0.5534187487746038,0,0.1,0.1,False,False,False,normal,
TXN_e9e748cb080c,ACC_9227fa8872da,DEV_c90366760dde,79.227.4.37,CARD_8c3de68d7d57,1930.52,1,1175,0.1706,4,1,0,0,1168.81,1,1.651697025179456,2,1,1,0,1.6456708351447884,0,0.1,0.1,False,False,False,normal,
TXN_065e44b86c64,ACC_cea767afe1c9,DEV_7195a84790ce,54.82.202.142,CARD_1f3d0e973fe8,385.69,0,524,0.0194,6,1,0,0,1168.815,1,0.32998378699794234,2,3,2,0,0.32878125293029514,0,0.1,0.1,False,False,False,normal,
TXN_a7348867c2f2,ACC_8fea79fff4b2,DEV_106187fc59cd,213.14.34.230,CARD_db30b6f56382,2907.88,0,308,0.0997,6,1,0,0,1168.82,1,2.4878766619325474,1,1,2,0,2.478820891832681,0,0.1,0.1,False,False,False,normal,
TXN_a79d269043da,ACC_12653805cad6,DEV_68fc5ba75e2a,81.126.48.163,CARD_d46f3f339aef,1422.7,0,1114,0.0357,7,1,0,0,1168.99,1,1.2170335075578063,1,1,2,0,1.2127799231090537,0,0.1,0.1,False,False,False,normal,
TXN_6932f31e68b9,ACC_628148f0d0d6,DEV_c1738270bded,55.156.61.151,CARD_1bf48c0b1d96,866.87,0,1030,0.0944,7,1,0,0,1169.16,1,0.7414468507304389,3,1,3,0,0.7389629099216598,0,0.1,0.1,False,False,False,normal,
TXN_20ae5fbbd5a5,ACC_1afc7928bca0,DEV_bbe429441888,82.231.127.86,CARD_47ccf18fafb9,1857.56,0,375,0.0365,7,1,0,0,1169.185,1,1.588764823359862,2,2,2,0,1.583476118626874,0,0.1,0.1,False,False,False,normal,
TXN_1e3fb175f0d3,ACC_b08cff93c516,DEV_243ebe7255fd,181.158.215.238,CARD_00f2bff0d8f3,599.33,0,1495,0.0549,8,1,0,0,1169.16,1,0.5126158951726025,1,3,1,0,0.5108985670323675,0,0.1,0.1,False,False,False,normal,
TXN_aa44a4d00913,ACC_4ebd041a058f,DEV_bfcda4dbbd9f,212.250.130.182,CARD_cdc9ddfe1db3,2422.68,0,406,0.1568,8,1,0,0,1168.99,1,2.07245570962968,3,3,2,0,2.065212387796332,0,0.1,0.1,False,False,False,normal,
TXN_3a3f1cfc9074,ACC_c01875279938,DEV_40a40e087985,8.253.111.71,CARD_36e19048e3a3,2122.41,0,277,0.1395,9,1,0,0,1169.16,1,1.815328954120907,3,1,3,0,1.8092473723243738,0,0.1,0.1,False,False,False,normal,
TXN_f8d7c8d72e04,ACC_092f078a1b46,DEV_5bb3f8596f60,148.207.214.156,CARD_8f9f08531255,343.22,0,1353,0.05,10,1,0,0,1168.99,1,0.29360388027271406,1,2,4,0,0.2925777220844095,0,0.1,0.1,False,False,False,normal,
TXN_13a31fbb0abc,ACC_6495f47cbf1b,DEV_ef73404a738e,140.78.14.93,CARD_a2e5c196e2ac,643.83,0,72,0.1236,10,1,0,0,1168.82,1,0.5508375968925926,2,4,2,0,0.5488325703910185,0,0.1,0.1,False,False,False,normal,
TXN_ef1fefa11293,ACC_61e504ac2300,DEV_f8837a3a72da,143.186.10.96,CARD_94f4da0b1262,2062.67,0,961,0.0654,10,1,0,0,1168.815,1,1.764753190196909,2,3,3,0,1.7583220383772769,0,0.1,0.1,False,False,False,normal,
TXN_760187af5c87,ACC_217e94f8b871,DEV_23d80be30e70,210.182.73.195,CARD_80940f577fd9,580.73,0,1128,0.0567,10,1,0,0,1168.81,1,0.4968557763879502,2,2,4,0,0.495043006077965,0,0.1,0.1,False,False,False,normal,
TXN_38a2dca882ec,ACC_2fc0faf94234,DEV_9b6395a7aec0,59.73.162.205,CARD_126352212359,588.31,0,57,0.1613,10,1,0,0,1168.815,1,0.5033388517430046,2,2,1,0,0.5015045733916408,0,0.1,0.1,False,False,False,normal,
TXN_3939e49a1c8d,ACC_d78b735888d5,DEV_2ce4efac25f4,31.6.16.198,CARD_5b7036c4a709,480.56,0,1050,0.1727,11,1,0,0,1168.82,1,0.4111497065416403,1,3,1,0,0.4096531382928846,0,0.1,0.1,False,False,False,normal,
TXN_8ac805f2d072,ACC_a527c969b10d,RING_DEVICE_001,44.218.192.50,CARD_8c1342a3c7b6,495.73,0,510,0.317,11,1,0,0,1168.99,1,0.4240669295716816,10,4,2,0,0.422584797415373,0,0.1,0.1,True,False,True,fraud_ring,RING_001
TXN_5fb64d54a356,ACC_a1a39a8b33ac,DEV_a90313da1614,212.250.130.182,CARD_ad6b7f4311fe,1129.54,0,146,0.7931,12,1,0,0,1168.82,1,0.9663934566485858,1,3,2,0,0.9628758236793424,1,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_0e463cb9b436,ACC_a6f7e572efbb,DEV_12f3b3ac53bc,91.209.188.108,CARD_c1a74217b02a,1535.39,0,1473,0.1271,13,1,0,0,1168.815,1,1.3136296163208037,2,3,2,0,1.308842458805377,0,0.1,0.1,False,False,False,normal,
TXN_3b4f23526c3e,ACC_bbdc2469fbf0,DEV_1e60cac7da3f,41.126.77.47,CARD_66faffef4cb2,9993.87,0,947,0.1516,14,1,0,0,1168.82,1,8.550392703752504,3,1,3,0,8.519269621256681,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_3637368ce024,ACC_cb8f719acdf4,DEV_ef306d886823,206.97.131.190,CARD_373abacf1e2c,1197.59,0,1565,0.1177,14,1,0,0,1168.99,1,1.0244655642905414,3,2,1,0,1.0208850130851,0,0.1,0.1,False,False,False,normal,
TXN_50f7d22e4557,ACC_2f8a46873910,RING_DEVICE_005,17.197.241.43,CARD_94280f6695a1,9648.69,0,930,0.183,14,1,0,0,1169.16,1,8.252668582572102,6,3,2,0,8.225021098125463,0,0.1,0.1,True,False,True,fraud_ring,RING_005
TXN_15886b0f3af4,ACC_b3dc6d5a0592,DEV_b93c5e7e2a53,18.118.35.203,CARD_54f64694f9c0,841.71,0,1613,0.1003,14,1,0,0,1168.99,1,0.720031822342364,2,1,1,0,0.7175152801575326,0,0.1,0.1,False,False,False,normal,
TXN_d69b5edb0b01,ACC_9f4bb0b1c9f9,DEV_f634470b390b,154.32.235.27,CARD_7fe7f997c6d3,942.76,0,304,0.132,14,1,0,0,1168.82,1,0.8065912629831796,2,2,2,0,0.8036553035146492,0,0.1,0.1,False,False,False,normal,
TXN_5f1995a6ec99,ACC_4eb5eadd8787,DEV_a11f3b2bc074,211.43.47.107,RING_CARD_003,3647.28,0,921,0.4045,14,1,0,0,1168.815,1,3.12049383349803,3,3,10,0,3.1091220622458633,0,0.1,0.1,True,False,True,fraud_ring,RING_003
TXN_6bf765cf4a25,ACC_cf75fc127e30,DEV_eb7c7df779af,133.132.141.242,CARD_43b66186c264,1890.91,0,1079,0.016,15,1,0,0,1168.81,1,1.6178078558533895,1,2,3,0,1.6119053099080205,0,0.1,0.1,False,False,False,normal,
TXN_68e9495f49fb,ACC_757dbc7abee6,DEV_8390ef531ff2,10.250.2.1,CARD_1ac09d4736c2,21013.04,0,571,0.2938,15,1,0,0,1168.815,1,17.97807180777112,2,10,2,0,17.912555728886954,0,0.1,0.1,True,False,True,fraud_ring,RING_002
TXN_dd5edfe6d13c,ACC_4208fe3e4dc2,DEV_3d35aa8b3ea3,187.72.42.118,CARD_2cb4e68ae6cd,869.82,0,1127,0.1682,17,1,0,0,1168.81,1,0.7441928114920304,2,2,1,0,0.7414776359870087,0,0.1,0.1,False,False,False,normal,
TXN_3c4b4f364f59,ACC_3b7b369dc200,DEV_41d8ea196317,99.201.196.60,CARD_5a1e1179598b,1328.62,0,382,0.0113,17,1,0,0,1168.815,1,1.1367239469034875,1,4,1,0,1.1325814728622694,0,0.1,0.1,False,False,False,normal,
TXN_3fcc0c3d9026,ACC_77ba90f16430,DEV_f0c312019e9d,96.175.86.94,CARD_89610864d8bb,3875.61,0,896,0.0555,17,1,0,0,1168.81,1,3.315859720570495,2,4,3,0,3.303761859703859,0,0.1,0.1,False,False,False,normal,
TXN_154227b7dad0,ACC_688cd493da54,DEV_9fd20641dec4,57.242.88.129,CARD_fa9337977c23,1231.53,0,486,0.1156,17,1,0,0,1168.72,1,1.0537425559586555,3,5,3,0,1.049817149579316,0,0.1,0.1,False,False,False,normal,
TXN_86f400de705e,ACC_6881db3fe296,DEV_b1b275e28b2e,19.38.114.49,CARD_791be074383f,1031.9,0,1736,0.0168,17,1,0,0,1168.81,1,0.8828637674215657,3,3,2,0,0.8796426531638664,0,0.1,0.1,False,False,False,normal,
TXN_7e384561febd,ACC_a2985a017c43,DEV_46c96aa6f2a6,118.104.62.16,CARD_86a921f039c4,1590.67,0,967,0.1697,17,1,0,0,1168.72,1,1.3610360052022725,3,2,3,0,1.3559658679214723,0,0.1,0.1,False,False,False,normal,
TXN_8331a413798a,ACC_7983e87df899,DEV_fbec14d57d7c,103.118.163.91,CARD_659fd019e158,1511.13,0,826,0.103,18,1,0,0,1168.81,1,1.2928790821433767,3,1,4,0,1.2881620336035597,0,0.1,0.1,False,False,False,normal,
TXN_3b78140e6f73,ACC_73bcc7d76d7c,DEV_702a57303828,198.15.81.57,CARD_cf4a41b1eb65,2632.74,0,324,0.0145,18,1,0,0,1168.815,1,2.252486492729816,3,2,2,0,2.244277932639439,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_aaaa50e0c8dc,ACC_2cac00af3ddf,DEV_c35a6df46ba0,62.236.209.30,CARD_4d596a94b40b,933.42,0,171,0.0162,18,1,0,0,1168.82,1,0.7986002977361784,2,3,1,0,0.7956934250569009,0,0.1,0.1,False,False,False,normal,
TXN_9c85e31fcf64,ACC_109943d13eef,DEV_48095feddcf8,10.250.6.1,CARD_88fd678a6b99,1341.48,0,645,0.4497,19,1,0,0,1168.99,1,1.1475547267299122,3,6,1,0,1.143543973608163,0,0.1,0.1,True,False,True,fraud_ring,RING_006
TXN_6988c87383b9,ACC_e46242634796,DEV_23a75e5d48b7,124.76.33.229,CARD_ca41f90fd5a9,1737.22,0,1581,0.1459,19,1,0,0,1169.16,1,1.485870197406685,1,4,1,0,1.4808923441509174,0,0.1,0.1,False,False,False,normal,
TXN_6d16de903b55,ACC_f9a53fe02354,DEV_067651cdfb63,170.42.46.214,CARD_5d5a9a7c3cab,1039.25,0,848,0.1117,19,1,0,0,1168.99,1,0.8890153038092713,4,3,2,0,0.8859081570893963,0,0.1,0.1,False,False,False,normal,
TXN_9d42b79f4118,ACC_6e3640308299,DEV_8390ef531ff2,170.42.46.214,CARD_0bbd9dbdbc49,386.57,0,111,0.1773,20,1,0,0,1168.82,1,0.33073527147037185,2,3,1,0,0.3295314085023314,0,0.1,0.1,False,False,False,normal,
TXN_d858d50ec244,ACC_22482f3ff2e6,DEV_b62081050192,8.74.172.27,CARD_8560127d65bb,820.48,0,843,0.8971,21,1,0,0,1168.99,1,0.7018708457728466,2,2,1,0,0.6994177769821581,1,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_35cf1c609d37,ACC_31b613e3f6da,DEV_ac9e86e133e9,147.198.103.176,CARD_e9451e4d475d,783.33,0,1610,0.1547,21,1,0,0,1169.16,1,0.6699938417325259,3,2,3,0,0.6677492775490371,0,0.1,0.1,False,False,False,normal,
TXN_294b5862b99d,ACC_7faca1f1e796,DEV_69fb7702e1de,57.99.149.40,CARD_d77b9ebd186e,3612.62,0,28,0.1608,21,1,0,0,1169.185,1,3.0898617412984257,2,1,3,1,3.079576162101799,0,0.1,0.1,False,False,False,normal,
TXN_c7c589c32da2,ACC_3e8228411a25,RING_DEVICE_005,170.203.255.138,CARD_d77b9ebd186e,1753.96,0,94,0.2362,21,1,0,0,1169.21,1,1.500124015360799,6,1,3,0,1.4951623490098798,0,0.1,0.1,True,False,True,fraud_ring,RING_005
TXN_59a114fb6311,ACC_182cdfd04aa4,DEV_3d745ff2da6e,53.244.205.244,CARD_9856c8836515,1378.6,0,1724,0.1254,22,1,0,0,1169.185,1,1.1791119455004981,4,1,2,0,1.1751868995558736,0,0.1,0.1,False,False,False,normal,
TXN_178e87a0ef04,ACC_d650632ba638,DEV_4dea8e8f9e00,119.29.121.102,CARD_4749860aa0d4,991.09,0,1508,0.1531,22,1,0,0,1169.16,1,0.8476940709569263,4,1,3,0,0.8448541885106854,0,0.1,0.1,False,False,False,normal,
TXN_3701bf0161b5,ACC_44f009d2acc9,DEV_8862500959b5,114.3.200.194,CARD_659fd019e158,639.28,0,1334,0.0348,22,1,0,0,1169.185,1,0.5467740349046558,5,2,4,0,0.5449539251037856,0,0.1,0.1,False,False,False,normal,
TXN_5839f2a747f5,ACC_638ca7173e35,DEV_14308e7eab15,16.43.4.140,CARD_2ebec31adfce,314.89,1,664,0.0935,23,1,0,0,1169.16,1,0.2693301173492079,3,5,2,0,0.26842782736192444,0,0.1,0.1,False,False,False,normal,
TXN_d9c8ca1ff139,ACC_88fe7e5abf9c,DEV_bcc978db2b46,219.59.149.122,CARD_353d46d70762,812.88,1,971,0.0578,0,2,0,0,1168.99,1,0.6953695070103252,1,2,2,0,0.6929391606782087,0,0.1,0.1,False,False,False,normal,
TXN_a3d022ce36e5,ACC_cd8ad342d85e,DEV_e414032ad930,83.74.116.106,CARD_7dbafc7e407a,762.57,1,927,0.1389,0,2,0,0,1168.82,1,0.6524272343046834,2,2,2,0,0.6500524256450911,0,0.1,0.1,False,False,False,normal,
TXN_9bc7eb53e658,ACC_cf535efc8212,DEV_1531375d47a5,6.145.215.76,CARD_60f35657b9ad,947.85,1,960,0.0247,0,2,0,0,1168.99,1,0.8108281507968418,1,4,3,0,0.8079942715392681,0,0.1,0.1,False,False,False,normal,
TXN_ff6020270804,ACC_a1212b43e997,DEV_0c7ef5c59ec9,129.0.87.59,CARD_7aa14e9d1ab2,795.35,1,694,0.132,0,2,0,0,1169.16,1,0.6802747271545383,1,3,2,0,0.6779957207034413,0,0.1,0.1,False,False,False,normal,
TXN_79b494cff988,ACC_96b322ac5727,DEV_ddf495ebe3dc,70.26.202.32,CARD_61226ab62524,1675.57,1,1609,0.0118,0,2,0,0,1168.99,1,1.4333484460944919,1,3,1,0,1.4283388316326964,0,0.1,0.1,False,False,False,normal,
TXN_0871a2eb8c90,ACC_b61c02377c49,DEV_bbe429441888,168.239.160.107,CARD_35c14e0137c8,954.3,1,1067,0.1325,0,2,0,0,1169.16,1,0.8162270347942111,2,1,1,0,0.8134925709024882,0,0.1,0.1,False,False,False,normal,
TXN_3bb35eec7506,ACC_54df9eac2f44,DEV_a2fba1253312,160.107.168.205,CARD_ce2d609813e1,453.56,1,311,0.0596,1,2,0,0,1169.185,1,0.3879283432476469,2,2,1,0,0.38663700142359064,0,0.1,0.1,False,False,False,normal,
TXN_56cb2a05fd2e,ACC_7762fa264492,DEV_a079a7dd126f,8.152.198.11,CARD_25834e7942dc,3123.0,1,805,0.0163,1,2,0,0,1169.16,1,2.6711485168839166,4,1,2,0,2.662199831214996,0,0.1,0.1,False,False,False,normal,
TXN_b381bfcd5aae,ACC_6454d2a51657,DEV_8862500959b5,163.23.48.75,CARD_121d8b8a6a87,2460.73,1,1467,0.0587,1,2,0,0,1168.99,1,2.1050051754078307,5,2,2,0,2.0976480917917635,0,0.1,0.1,False,False,False,normal,
TXN_ee5e3b181921,ACC_6137d15afa4c,DEV_7963ab3f3b08,211.196.178.183,CARD_82dab032c72d,2553.23,1,1227,0.0733,1,2,0,0,1169.16,1,2.1838157309521367,2,3,1,0,2.176499671806937,0,0.1,0.1,False,False,False,normal,
TXN_da94524342d0,ACC_45e5c8c5f3fb,DEV_02e67b169522,25.223.144.73,CARD_4c90f5de2ec3,3523.89,1,1228,0.1592,1,2,0,0,1169.185,1,3.013971270585921,6,3,2,0,3.0039383167531897,0,0.1,0.1,False,False,False,normal,
TXN_ab7294a43f45,ACC_96aee2f687bf,DEV_cddce48721dd,114.142.33.59,CARD_7ca1885cef12,1488.48,1,782,0.1239,1,2,0,0,1169.21,1,1.2730647189127702,3,2,1,0,1.2688540521187632,0,0.1,0.1,False,False,False,normal,
TXN_c8227522c25d,ACC_2e51d85d3880,DEV_1ee2864b9622,191.221.157.17,CARD_4f84143fe29e,1494.04,1,1133,0.0979,2,2,0,0,1169.3000000000002,1,1.2777217138458905,1,2,2,0,1.2735936714148102,0,0.1,0.1,False,False,False,normal,
TXN_22d923a03ec5,ACC_75bfc21daf3c,DEV_40a40e087985,154.32.235.27,CARD_a036b39956a1,3898.8,1,1408,0.0261,2,2,0,0,1169.39,1,3.3340459555836803,3,2,3,0,3.323530163926041,0,0.1,0.1,False,True,True,behavioral_anomaly,
TXN_a94c1b8a381c,ACC_1c136ef59ea7,DEV_62029611d886,209.92.149.130,CARD_e9451e4d475d,1446.35,1,799,0.11,2,2,0,0,1169.3000000000002,1,1.2369366287522447,2,2,3,0,1.2329403541075277,0,0.1,0.1,False,False,False,normal,
TXN_efa236ca86c3,ACC_bc84ac6ec126,DEV_1c73b1fffab0,131.29.55.3,CARD_740fa0b8ea84,676.85,1,1752,0.0929,2,2,0,0,1169.21,1,0.578895151427032,1,1,4,0,0.5769804533326514,0,0.1,0.1,False,False,False,normal,
TXN_01cf2bbf6aee,ACC_e147d14061f8,DEV_161058e93c37,172.243.83.49,CARD_36e19048e3a3,1057.54,1,575,0.0809,3,2,0,0,1169.185,1,0.904510406821846,2,1,3,0,0.9014994586945587,0,0.1,0.1,False,False,False,normal,
TXN_ccd61d768450,ACC_87478fcb0db5,DEV_a15566958805,139.234.175.130,CARD_26fc877abca4,813.63,1,140,0.0897,4,2,0,0,1169.16,1,0.6959098840192959,2,1,2,0,0.6935784978134669,0,0.1,0.1,False,False,False,normal,
TXN_7110e9a34f38,ACC_2840ab2e23b3,DEV_c5294ce32f18,142.220.178.27,CARD_e9fd5ebaaf2b,345.13,1,1334,0.0823,4,2,0,0,1168.99,1,0.295237769356453,3,2,2,0,0.29420590065553365,0,0.1,0.1,False,False,False,normal,
TXN_0cfcac778f2d,ACC_e9aa54171234,DEV_13129d3b4ef3,157.60.204.64,CARD_ba983fb527a2,919.44,1,597,0.0929,4,2,0,0,1169.16,1,0.7864107564405214,2,1,3,0,0.7837761808556888,0,0.1,0.1,False,False,False,normal,
TXN_e2f52c7dd5b4,ACC_b06df833e51b,DEV_9efaedb2a052,6.224.80.255,CARD_d34f45db8b59,956.41,0,292,0.1624,6,2,0,0,1168.99,1,0.8181507112977869,1,2,2,0,0.8152912393763478,0,0.1,0.1,False,False,False,normal,
TXN_b999a98f4945,ACC_ffee3a645e7f,DEV_970f6d5f7c55,28.98.51.89,CARD_99a05ee5883e,293.9,0,775,0.0239,6,2,0,0,1168.82,1,0.25145018052394724,1,1,1,0,0.25053491206983264,0,0.1,0.1,False,False,False,normal,
TXN_9db5c7d3915c,ACC_68dee65bb322,DEV_91fc4462547b,30.240.38.67,CARD_772f39cc23fa,665.18,0,452,0.1752,6,2,0,0,1168.815,1,0.5691063170818307,1,2,3,0,0.5670323675080342,0,0.1,0.1,False,False,False,normal,
TXN_027346481271,ACC_1afc7928bca0,DEV_bbe429441888,82.231.127.86,CARD_47ccf18fafb9,628.46,0,375,0.0742,7,2,0,0,1168.82,1,0.5376875823480092,2,2,2,0,0.5357304213657946,0,0.1,0.1,False,False,False,normal,
TXN_b56c9e77fb13,ACC_5114f69f230d,DEV_613b45d78eb2,217.237.107.25,CARD_e18563e8f2aa,1907.25,0,644,0.0458,7,2,0,0,1168.99,1,1.6315366256340944,2,1,2,0,1.6258343349615116,0,0.1,0.1,False,False,False,normal,
TXN_405b0886b0c3,ACC_d4b57973dd83,DEV_427004ad8cd9,60.104.17.39,CARD_304d2d358a3e,192.1,0,493,0.0595,9,2,0,0,1169.16,1,0.1643059974682678,1,4,2,0,0.1637555515774578,0,0.1,0.1,False,False,False,normal,
TXN_7a9e6e52bcf8,ACC_ab74ccb1cd05,DEV_d9de157bb003,16.43.4.140,CARD_4c0bb7e1302f,2961.66,0,579,0.148,9,2,0,0,1169.185,1,2.5330978416589334,1,5,2,0,2.5246656266782597,0,0.1,0.1,False,False,False,normal,
TXN_8337896333fd,ACC_2b9d15a08db8,DEV_da537353d51d,41.61.15.24,CARD_83fa66774597,188.69,0,824,0.1038,9,2,0,0,1169.21,1,0.16138247192548813,1,1,3,0,0.16084869873581734,0,0.1,0.1,False,False,False,normal,
TXN_464078b9083c,ACC_9db68aff115f,DEV_f983aacc1e8c,56.80.29.244,CARD_4bc8e69227f9,724.91,0,238,0.1333,10,2,0,0,1169.185,1,0.6200130860385653,2,2,1,0,0.6179491769599944,0,0.1,0.1,False,False,False,normal,
TXN_5dd9ad384249,ACC_105cad2e38e5,DEV_2054b78318b4,215.21.112.169,CARD_4c7bc2b12f68,1996.34,0,475,0.091,10,2,0,0,1169.16,1,1.707499401279551,3,2,4,0,1.7017790621350448,0,0.1,0.1,False,False,False,normal,
TXN_3ecb122d99af,ACC_1f1802887b8d,DEV_d602d7dcc0db,54.82.202.142,CARD_ae2f067a3f32,1745.85,0,1790,0.0986,10,2,0,0,1169.185,1,1.493219635900221,3,3,1,0,1.4882489834539547,0,0.1,0.1,False,False,False,normal,
TXN_6b98fd636f2b,ACC_88a01a687743,DEV_d5b6e3261c11,159.75.211.150,CARD_3934d1ad6332,1053.94,0,1815,0.1495,10,2,0,0,1169.16,1,0.9014506141161175,2,6,1,0,0.8984306404453195,0,0.1,0.1,False,False,False,normal,
TXN_64425b638a40,ACC_d1da4d595b74,DEV_a23f9fc19d41,47.51.177.219,CARD_e7398ae6b5e3,1117.39,0,1761,0.0229,11,2,0,0,1168.99,1,0.9558593315597226,1,2,2,0,0.9525185620881603,0,0.1,0.1,False,False,False,normal,
